"Intent","Question","Answer","Entity"
"Miscelaneo","What is love 2do turno manufactura","N/A","Turnos"
"Miscelaneo","What is love Admin","N/A","Turnos_simple"
"Miscelaneo","What is love Manufactura","N/A","Turnos_simple"
"Miscelaneo","What is love manufactura","Baby don't hurt me, don't hurt me, no more! 🎵","turnos_tipos"
"Miscelaneo","What is love administrativos","N/A","turnos_tipos"
"nombre_watson","como te llamas?","N/A",
"nombre_watson","como te llamas? Corazon","N/A","Easter_Entities"
"nombre_watson","como te llamas? Hogwarts","N/A","Easter_Entities"
"nombre_watson","como te llamas? queja","N/A","feedback"
"nombre_watson","como te llamas? hora","N/A","hora"
"nombre_watson","como te llamas? entrada","N/A","io"
"nombre_watson","como te llamas? salida","N/A","io"
"nombre_watson","como te llamas? subir","N/A","io"
"nombre_watson","como te llamas? Link","N/A","Link-instrucciones"
"nombre_watson","como te llamas? Instrucciones","N/A","Link-instrucciones"
"nombre_watson","como te llamas? Av Belisario Dominguez","N/A","Lugares"
"nombre_watson","como te llamas? Centro","N/A","Lugares"
"nombre_watson","como te llamas? Plaza Andares","N/A","Lugares"
"nombre_watson","como te llamas? Av 18 de marzo","N/A","Lugares"
"nombre_watson","como te llamas? Periferico","N/A","Lugares"
"nombre_watson","como te llamas? Av Calma","N/A","Lugares"
"nombre_watson","como te llamas? Gran Plaza","N/A","Lugares"
"nombre_watson","como te llamas? Providencia","N/A","Lugares"
"nombre_watson","como te llamas? Glorieta Minerva","N/A","Lugares"
"nombre_watson","como te llamas? Plaza Galerias","N/A","Lugares"
"nombre_watson","como te llamas? Chapala","N/A","Lugares"
"nombre_watson","como te llamas? Av Chapultepec","N/A","Lugares"
"nombre_watson","como te llamas? Fraccionamiento Revolucion","N/A","Lugares"
"nombre_watson","como te llamas? Expo Guadalajara","N/A","Lugares"
"nombre_watson","como te llamas? El Fortin","N/A","Lugares"
"nombre_watson","como te llamas? Periferico esquina con Vallarta","N/A","Lugares"
"nombre_watson","como te llamas? Mariano Otero","N/A","Lugares"
"nombre_watson","como te llamas? Av Lopez Mateos Sur","Creo que no entendí tu pregunta. ¿Podrías reformularla?","Lugares"
"nombre_watson","como te llamas? UVM Sur","N/A","Lugares"
"nombre_watson","como te llamas? Zapopan","N/A","Lugares"
"nombre_watson","como te llamas? Av Lopez Mateos","N/A","Lugares"
"nombre_watson","como te llamas? Av Lazaro Cardenas","N/A","Lugares"
"nombre_watson","como te llamas? Plaza del Sol","N/A","Lugares"
"nombre_watson","como te llamas? Plaza patria","N/A","Lugares"
"nombre_watson","como te llamas? Avenida Aviacion","N/A","Lugares"
"nombre_watson","como te llamas? love","N/A","miscEng"
"nombre_watson","como te llamas? ninguna","N/A","ninguno"
"nombre_watson","como te llamas? primero","N/A","opciones"
"nombre_watson","como te llamas? segundo","N/A","opciones"
"nombre_watson","como te llamas? coordinador","N/A","persona"
"nombre_watson","como te llamas? creo","N/A","personal"
"nombre_watson","como te llamas? eres","N/A","personal"
"nombre_watson","como te llamas? vives","N/A","personal"
"nombre_watson","como te llamas? tu","N/A","Pronombres"
"nombre_watson","como te llamas? Lazaro Cardenas 1","N/A","Rutas"
"nombre_watson","como te llamas? Patria 2","N/A","Rutas"
"nombre_watson","como te llamas? Zapopan 3","N/A","Rutas"
"nombre_watson","como te llamas? Vallarta","N/A","Rutas"
"nombre_watson","como te llamas? Lazaro Cardenas 2","N/A","Rutas"
"nombre_watson","como te llamas? Sauz","N/A","Rutas"
"nombre_watson","como te llamas? Santa Margarita","N/A","Rutas"
"nombre_watson","como te llamas? Zalatitlan 1","N/A","Rutas"
"nombre_watson","como te llamas? Artesanos 1","N/A","Rutas"
"nombre_watson","como te llamas? Copernico","N/A","Rutas"
"nombre_watson","como te llamas? Miravalle","N/A","Rutas"
"nombre_watson","como te llamas? Loma Dorada 1","N/A","Rutas"
"nombre_watson","como te llamas? Agaves","N/A","Rutas"
"nombre_watson","como te llamas? Olivos","N/A","Rutas"
"nombre_watson","como te llamas? Tonala","N/A","Rutas"
"nombre_watson","como te llamas? San Pedrito","N/A","Rutas"
"nombre_watson","como te llamas? El Salto 1","N/A","Rutas"
"nombre_watson","como te llamas? San Joaquin","N/A","Rutas"
"nombre_watson","como te llamas? San Gaspar","N/A","Rutas"
"nombre_watson","como te llamas? Santa Fe 1","N/A","Rutas"
"nombre_watson","como te llamas? La Noria","N/A","Rutas"
"nombre_watson","como te llamas? Artesanos","Entiendo que necesitas información de la ruta Artesanos, ¿qué necesitas?","Rutas"
"nombre_watson","como te llamas? El Salto","N/A","Rutas"
"nombre_watson","como te llamas? Loma del Sur","N/A","Rutas"
"nombre_watson","como te llamas? Tepeyac","N/A","Rutas"
"nombre_watson","como te llamas? Zapopan 1","N/A","Rutas"
"nombre_watson","como te llamas? Santa Fe","N/A","Rutas"
"nombre_watson","como te llamas? Real de Colima","N/A","Rutas"
"nombre_watson","como te llamas? Chapala","N/A","Rutas"
"nombre_watson","como te llamas? Aviacion","Entiendo que necesitas información de la ruta Aviación, ¿qué necesitas?","Rutas"
"nombre_watson","como te llamas? Loma Bonita","N/A","Rutas"
"nombre_watson","como te llamas? Estadio","N/A","Rutas"
"nombre_watson","como te llamas? Mariano Otero","N/A","Rutas"
"nombre_watson","como te llamas? Loma Dorada","N/A","Rutas"
"nombre_watson","como te llamas? Oblatos","N/A","Rutas"
"nombre_watson","como te llamas? Transito","N/A","Rutas"
"nombre_watson","como te llamas? Periferico","N/A","Rutas"
"nombre_watson","como te llamas? Patria 1","N/A","Rutas"
"nombre_watson","como te llamas? Aguilas 1","N/A","Rutas"
"nombre_watson","como te llamas? Aguilas 2","N/A","Rutas"
"nombre_watson","como te llamas? San Isidro","N/A","Rutas"
"nombre_watson","como te llamas? Zapopan 2","N/A","Rutas"
"nombre_watson","como te llamas? molesto","N/A","sentimientos"
"nombre_watson","como te llamas? decepcionado","N/A","sentimientos"
"nombre_watson","como te llamas? pagina web","Creo que no entendí tu pregunta. ¿Podrías reformularla?","servicio"
"nombre_watson","como te llamas? reglamento","N/A","servicio"
"nombre_watson","como te llamas? reembolso","N/A","servicio"
"nombre_watson","como te llamas? transporte ctg","N/A","servicio"
"nombre_watson","como te llamas? 3er turno manufactura","N/A","Turnos"
"nombre_watson","como te llamas? Turno administrativo 8:30am - 5:30pm","N/A","Turnos"
"nombre_watson","como te llamas? 1er turno manufactura","N/A","Turnos"
"nombre_watson","como te llamas? Turno administrativo 7am - 4pm","N/A","Turnos"
"nombre_watson","como te llamas? 2do turno manufactura","N/A","Turnos"
"nombre_watson","como te llamas? Admin","N/A","Turnos_simple"
"nombre_watson","como te llamas? Manufactura","N/A","Turnos_simple"
"nombre_watson","como te llamas? manufactura","N/A","turnos_tipos"
"nombre_watson","como te llamas? administrativos","N/A","turnos_tipos"
"Obtener_instrucciones","Cual es el link","N/A",
"Obtener_instrucciones","Cual es el link Corazon","N/A","Easter_Entities"
"Obtener_instrucciones","Cual es el link Hogwarts","N/A","Easter_Entities"
"Obtener_instrucciones","Cual es el link queja","N/A","feedback"
"Obtener_instrucciones","Cual es el link hora","N/A","hora"
"Obtener_instrucciones","Cual es el link entrada","N/A","io"
"Obtener_instrucciones","Cual es el link salida","N/A","io"
"Obtener_instrucciones","Cual es el link subir","N/A","io"
"Obtener_instrucciones","Cual es el link Link","N/A","Link-instrucciones"
"Obtener_instrucciones","Cual es el link Instrucciones","N/A","Link-instrucciones"
"Obtener_instrucciones","Cual es el link Av Belisario Dominguez","N/A","Lugares"
"Obtener_instrucciones","Cual es el link Centro","N/A","Lugares"
"Obtener_instrucciones","Cual es el link Plaza Andares","N/A","Lugares"
"Obtener_instrucciones","Cual es el link Av 18 de marzo","N/A","Lugares"
"Obtener_instrucciones","Cual es el link Periferico","N/A","Lugares"
"Obtener_instrucciones","Cual es el link Av Calma","N/A","Lugares"
"Obtener_instrucciones","Cual es el link Gran Plaza","N/A","Lugares"
"Obtener_instrucciones","Cual es el link Providencia","N/A","Lugares"
"Obtener_instrucciones","Cual es el link Glorieta Minerva","N/A","Lugares"
"Obtener_instrucciones","Cual es el link Plaza Galerias","N/A","Lugares"
"Obtener_instrucciones","Cual es el link Chapala","N/A","Lugares"
"Obtener_instrucciones","Cual es el link Av Chapultepec","N/A","Lugares"
"Obtener_instrucciones","Cual es el link Fraccionamiento Revolucion","N/A","Lugares"
"Obtener_instrucciones","Cual es el link Expo Guadalajara","N/A","Lugares"
"Obtener_instrucciones","Cual es el link El Fortin","N/A","Lugares"
"Obtener_instrucciones","Cual es el link Periferico esquina con Vallarta","N/A","Lugares"
"Obtener_instrucciones","Cual es el link Mariano Otero","N/A","Lugares"
"Obtener_instrucciones","Cual es el link Av Lopez Mateos Sur","N/A","Lugares"
"Obtener_instrucciones","Cual es el link UVM Sur","Página principal: https://asklola.w3ibm.mybluemix.net/ 
Instalación iOS: https://asklola.w3ibm.mybluemix.net/ask-lola-instructions-ios
Instalación Android: https://asklola.w3ibm.mybluemix.net/ask-lola-instructions","Lugares"
"Obtener_instrucciones","Cual es el link Zapopan","N/A","Lugares"
"Obtener_instrucciones","Cual es el link Av Lopez Mateos","Página principal: https://asklola.w3ibm.mybluemix.net/ 
Instalación iOS: https://asklola.w3ibm.mybluemix.net/ask-lola-instructions-ios
Instalación Android: https://asklola.w3ibm.mybluemix.net/ask-lola-instructions","Lugares"
"Obtener_instrucciones","Cual es el link Av Lazaro Cardenas","N/A","Lugares"
"Obtener_instrucciones","Cual es el link Plaza del Sol","N/A","Lugares"
"Obtener_instrucciones","Cual es el link Plaza patria","N/A","Lugares"
"Obtener_instrucciones","Cual es el link Avenida Aviacion","N/A","Lugares"
"Obtener_instrucciones","Cual es el link love","N/A","miscEng"
"Obtener_instrucciones","Cual es el link ninguna","N/A","ninguno"
"Obtener_instrucciones","Cual es el link primero","N/A","opciones"
"Obtener_instrucciones","Cual es el link segundo","N/A","opciones"
"Obtener_instrucciones","Cual es el link coordinador","N/A","persona"
"Obtener_instrucciones","Cual es el link creo","N/A","personal"
"Obtener_instrucciones","Cual es el link eres","N/A","personal"
"Obtener_instrucciones","Cual es el link vives","N/A","personal"
"Obtener_instrucciones","Cual es el link tu","Página principal: https://asklola.w3ibm.mybluemix.net/ 
Instalación iOS: https://asklola.w3ibm.mybluemix.net/ask-lola-instructions-ios
Instalación Android: https://asklola.w3ibm.mybluemix.net/ask-lola-instructions","Pronombres"
"Obtener_instrucciones","Cual es el link Lazaro Cardenas 1","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Patria 2","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Zapopan 3","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Vallarta","Entiendo que necesitas información de la ruta Vallarta, ¿qué necesitas?","Rutas"
"Obtener_instrucciones","Cual es el link Lazaro Cardenas 2","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Sauz","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Santa Margarita","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Zalatitlan 1","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Artesanos 1","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Copernico","Entiendo que necesitas información de la ruta Copernico, ¿qué necesitas?","Rutas"
"Obtener_instrucciones","Cual es el link Miravalle","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Loma Dorada 1","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Agaves","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Olivos","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Tonala","N/A","Rutas"
"Obtener_instrucciones","Cual es el link San Pedrito","Entiendo que necesitas información de la ruta San Pedrito, ¿qué necesitas?","Rutas"
"Obtener_instrucciones","Cual es el link El Salto 1","N/A","Rutas"
"Obtener_instrucciones","Cual es el link San Joaquin","N/A","Rutas"
"Obtener_instrucciones","Cual es el link San Gaspar","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Santa Fe 1","N/A","Rutas"
"Obtener_instrucciones","Cual es el link La Noria","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Artesanos","Entiendo que necesitas información de la ruta Artesanos, ¿qué necesitas?","Rutas"
"Obtener_instrucciones","Cual es el link El Salto","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Loma del Sur","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Tepeyac","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Zapopan 1","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Santa Fe","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Real de Colima","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Chapala","Entiendo que necesitas información de la ruta Chapala, ¿qué necesitas?","Rutas"
"Obtener_instrucciones","Cual es el link Aviacion","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Loma Bonita","Entiendo que necesitas información de la ruta Loma Bonita, ¿qué necesitas?","Rutas"
"Obtener_instrucciones","Cual es el link Estadio","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Mariano Otero","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Loma Dorada","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Oblatos","Entiendo que necesitas información de la ruta Oblatos, ¿qué necesitas?","Rutas"
"Obtener_instrucciones","Cual es el link Transito","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Periferico","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Patria 1","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Aguilas 1","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Aguilas 2","N/A","Rutas"
"Obtener_instrucciones","Cual es el link San Isidro","N/A","Rutas"
"Obtener_instrucciones","Cual es el link Zapopan 2","Entiendo que necesitas información de la ruta Zapopan 2, ¿qué necesitas?","Rutas"
"Obtener_instrucciones","Cual es el link molesto","N/A","sentimientos"
"Obtener_instrucciones","Cual es el link decepcionado","N/A","sentimientos"
"Obtener_instrucciones","Cual es el link pagina web","N/A","servicio"
"Obtener_instrucciones","Cual es el link reglamento","N/A","servicio"
"Obtener_instrucciones","Cual es el link reembolso","N/A","servicio"
"Obtener_instrucciones","Cual es el link transporte ctg","N/A","servicio"
"Obtener_instrucciones","Cual es el link 3er turno manufactura","N/A","Turnos"
"Obtener_instrucciones","Cual es el link Turno administrativo 8:30am - 5:30pm","N/A","Turnos"
"Obtener_instrucciones","Cual es el link 1er turno manufactura","N/A","Turnos"
"Obtener_instrucciones","Cual es el link Turno administrativo 7am - 4pm","N/A","Turnos"
"Obtener_instrucciones","Cual es el link 2do turno manufactura","N/A","Turnos"
"Obtener_instrucciones","Cual es el link Admin","N/A","Turnos_simple"
"Obtener_instrucciones","Cual es el link Manufactura","Página principal: https://asklola.w3ibm.mybluemix.net/ 
Instalación iOS: https://asklola.w3ibm.mybluemix.net/ask-lola-instructions-ios
Instalación Android: https://asklola.w3ibm.mybluemix.net/ask-lola-instructions","Turnos_simple"
"Obtener_instrucciones","Cual es el link manufactura","N/A","turnos_tipos"
"Obtener_instrucciones","Cual es el link administrativos","N/A","turnos_tipos"
"Reservaciones","Que tengo que hacer para reservar","N/A",
"Reservaciones","Que tengo que hacer para reservar Corazon","N/A","Easter_Entities"
"Reservaciones","Que tengo que hacer para reservar Hogwarts","N/A","Easter_Entities"
"Reservaciones","Que tengo que hacer para reservar queja","N/A","feedback"
"Reservaciones","Que tengo que hacer para reservar hora","N/A","hora"
"Reservaciones","Que tengo que hacer para reservar entrada","N/A","io"
"Reservaciones","Que tengo que hacer para reservar salida","N/A","io"
"Reservaciones","Que tengo que hacer para reservar subir","N/A","io"
"Reservaciones","Que tengo que hacer para reservar Link","N/A","Link-instrucciones"
"Reservaciones","Que tengo que hacer para reservar Instrucciones","N/A","Link-instrucciones"
"Reservaciones","Que tengo que hacer para reservar Av Belisario Dominguez","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar Centro","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar Plaza Andares","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar Av 18 de marzo","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar Periferico","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar Av Calma","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar Gran Plaza","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar Providencia","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar Glorieta Minerva","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar Plaza Galerias","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar Chapala","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar Av Chapultepec","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar Fraccionamiento Revolucion","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar Expo Guadalajara","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar El Fortin","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar Periferico esquina con Vallarta","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar Mariano Otero","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar Av Lopez Mateos Sur","Por el momento no es necesario realizar reservación para el uso del transporte, solo debes deslizar tu gafete en las lectoras, no es increíble ?","Lugares"
"Reservaciones","Que tengo que hacer para reservar UVM Sur","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar Zapopan","Por el momento no es necesario realizar reservación para el uso del transporte, solo debes deslizar tu gafete en las lectoras, no es increíble ?","Lugares"
"Reservaciones","Que tengo que hacer para reservar Av Lopez Mateos","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar Av Lazaro Cardenas","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar Plaza del Sol","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar Plaza patria","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar Avenida Aviacion","N/A","Lugares"
"Reservaciones","Que tengo que hacer para reservar love","N/A","miscEng"
"Reservaciones","Que tengo que hacer para reservar ninguna","N/A","ninguno"
"Reservaciones","Que tengo que hacer para reservar primero","N/A","opciones"
"Reservaciones","Que tengo que hacer para reservar segundo","N/A","opciones"
"Reservaciones","Que tengo que hacer para reservar coordinador","Por el momento no es necesario realizar reservación para el uso del transporte, solo debes deslizar tu gafete en las lectoras, no es increíble ?","persona"
"Reservaciones","Que tengo que hacer para reservar creo","Por el momento no es necesario realizar reservación para el uso del transporte, solo debes deslizar tu gafete en las lectoras, no es increíble ?","personal"
"Reservaciones","Que tengo que hacer para reservar eres","N/A","personal"
"Reservaciones","Que tengo que hacer para reservar vives","N/A","personal"
"Reservaciones","Que tengo que hacer para reservar tu","N/A","Pronombres"
"Reservaciones","Que tengo que hacer para reservar Lazaro Cardenas 1","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Patria 2","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Zapopan 3","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Vallarta","Entiendo que necesitas información de la ruta Vallarta, ¿qué necesitas?","Rutas"
"Reservaciones","Que tengo que hacer para reservar Lazaro Cardenas 2","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Sauz","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Santa Margarita","Entiendo que necesitas información de la ruta Santa Margarita, ¿qué necesitas?","Rutas"
"Reservaciones","Que tengo que hacer para reservar Zalatitlan 1","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Artesanos 1","Entiendo que necesitas información de la ruta Artesanos 1, ¿qué necesitas?","Rutas"
"Reservaciones","Que tengo que hacer para reservar Copernico","Entiendo que necesitas información de la ruta Copernico, ¿qué necesitas?","Rutas"
"Reservaciones","Que tengo que hacer para reservar Miravalle","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Loma Dorada 1","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Agaves","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Olivos","Entiendo que necesitas información de la ruta Olivos, ¿qué necesitas?","Rutas"
"Reservaciones","Que tengo que hacer para reservar Tonala","Entiendo que necesitas información de la ruta Tonala, ¿qué necesitas?","Rutas"
"Reservaciones","Que tengo que hacer para reservar San Pedrito","Entiendo que necesitas información de la ruta San Pedrito, ¿qué necesitas?","Rutas"
"Reservaciones","Que tengo que hacer para reservar El Salto 1","Entiendo que necesitas información de la ruta El Salto 1, ¿qué necesitas?","Rutas"
"Reservaciones","Que tengo que hacer para reservar San Joaquin","Entiendo que necesitas información de la ruta San Joaquin, ¿qué necesitas?","Rutas"
"Reservaciones","Que tengo que hacer para reservar San Gaspar","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Santa Fe 1","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar La Noria","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Artesanos","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar El Salto","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Loma del Sur","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Tepeyac","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Zapopan 1","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Santa Fe","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Real de Colima","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Chapala","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Aviacion","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Loma Bonita","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Estadio","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Mariano Otero","Entiendo que necesitas información de la ruta Mariano Otero, ¿qué necesitas?","Rutas"
"Reservaciones","Que tengo que hacer para reservar Loma Dorada","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Oblatos","Entiendo que necesitas información de la ruta Oblatos, ¿qué necesitas?","Rutas"
"Reservaciones","Que tengo que hacer para reservar Transito","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Periferico","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Patria 1","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Aguilas 1","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Aguilas 2","Entiendo que necesitas información de la ruta Aguilas 2, ¿qué necesitas?","Rutas"
"Reservaciones","Que tengo que hacer para reservar San Isidro","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar Zapopan 2","N/A","Rutas"
"Reservaciones","Que tengo que hacer para reservar molesto","N/A","sentimientos"
"Reservaciones","Que tengo que hacer para reservar decepcionado","N/A","sentimientos"
"Reservaciones","Que tengo que hacer para reservar pagina web","N/A","servicio"
"Reservaciones","Que tengo que hacer para reservar reglamento","N/A","servicio"
"Reservaciones","Que tengo que hacer para reservar reembolso","Por el momento no es necesario realizar reservación para el uso del transporte, solo debes deslizar tu gafete en las lectoras, no es increíble ?","servicio"
"Reservaciones","Que tengo que hacer para reservar transporte ctg","Por el momento no es necesario realizar reservación para el uso del transporte, solo debes deslizar tu gafete en las lectoras, no es increíble ?","servicio"
"Reservaciones","Que tengo que hacer para reservar 3er turno manufactura","Por el momento no es necesario realizar reservación para el uso del transporte, solo debes deslizar tu gafete en las lectoras, no es increíble ?","Turnos"
"Reservaciones","Que tengo que hacer para reservar Turno administrativo 8:30am - 5:30pm","Por el momento no es necesario realizar reservación para el uso del transporte, solo debes deslizar tu gafete en las lectoras, no es increíble ?","Turnos"
"Reservaciones","Que tengo que hacer para reservar 1er turno manufactura","N/A","Turnos"
"Reservaciones","Que tengo que hacer para reservar Turno administrativo 7am - 4pm","N/A","Turnos"
"Reservaciones","Que tengo que hacer para reservar 2do turno manufactura","N/A","Turnos"
"Reservaciones","Que tengo que hacer para reservar Admin","N/A","Turnos_simple"
"Reservaciones","Que tengo que hacer para reservar Manufactura","Por el momento no es necesario realizar reservación para el uso del transporte, solo debes deslizar tu gafete en las lectoras, no es increíble ?","Turnos_simple"
"Reservaciones","Que tengo que hacer para reservar manufactura","N/A","turnos_tipos"
"Reservaciones","Que tengo que hacer para reservar administrativos","N/A","turnos_tipos"
"Rutas_anden","De que anden","N/A",
"Rutas_anden","De que anden Corazon","N/A","Easter_Entities"
"Rutas_anden","De que anden Hogwarts","N/A","Easter_Entities"
"Rutas_anden","De que anden queja","N/A","feedback"
"Rutas_anden","De que anden hora","N/A","hora"
"Rutas_anden","De que anden entrada","N/A","io"
"Rutas_anden","De que anden salida","N/A","io"
"Rutas_anden","De que anden subir","N/A","io"
"Rutas_anden","De que anden Link","N/A","Link-instrucciones"
"Rutas_anden","De que anden Instrucciones","N/A","Link-instrucciones"
"Rutas_anden","De que anden Av Belisario Dominguez","N/A","Lugares"
"Rutas_anden","De que anden Centro","N/A","Lugares"
"Rutas_anden","De que anden Plaza Andares","N/A","Lugares"
"Rutas_anden","De que anden Av 18 de marzo","N/A","Lugares"
"Rutas_anden","De que anden Periferico","N/A","Lugares"
"Rutas_anden","De que anden Av Calma","N/A","Lugares"
"Rutas_anden","De que anden Gran Plaza","N/A","Lugares"
"Rutas_anden","De que anden Providencia","N/A","Lugares"
"Rutas_anden","De que anden Glorieta Minerva","N/A","Lugares"
"Rutas_anden","De que anden Plaza Galerias","N/A","Lugares"
"Rutas_anden","De que anden Chapala","N/A","Lugares"
"Rutas_anden","De que anden Av Chapultepec","N/A","Lugares"
"Rutas_anden","De que anden Fraccionamiento Revolucion","N/A","Lugares"
"Rutas_anden","De que anden Expo Guadalajara","N/A","Lugares"
"Rutas_anden","De que anden El Fortin","N/A","Lugares"
"Rutas_anden","De que anden Periferico esquina con Vallarta","N/A","Lugares"
"Rutas_anden","De que anden Mariano Otero","N/A","Lugares"
"Rutas_anden","De que anden Av Lopez Mateos Sur","N/A","Lugares"
"Rutas_anden","De que anden UVM Sur","N/A","Lugares"
"Rutas_anden","De que anden Zapopan","N/A","Lugares"
"Rutas_anden","De que anden Av Lopez Mateos","N/A","Lugares"
"Rutas_anden","De que anden Av Lazaro Cardenas","N/A","Lugares"
"Rutas_anden","De que anden Plaza del Sol","N/A","Lugares"
"Rutas_anden","De que anden Plaza patria","N/A","Lugares"
"Rutas_anden","De que anden Avenida Aviacion","N/A","Lugares"
"Rutas_anden","De que anden love","N/A","miscEng"
"Rutas_anden","De que anden ninguna","N/A","ninguno"
"Rutas_anden","De que anden primero","N/A","opciones"
"Rutas_anden","De que anden segundo","N/A","opciones"
"Rutas_anden","De que anden coordinador","N/A","persona"
"Rutas_anden","De que anden creo","N/A","personal"
"Rutas_anden","De que anden eres","N/A","personal"
"Rutas_anden","De que anden vives","N/A","personal"
"Rutas_anden","De que anden tu","N/A","Pronombres"
"Rutas_anden","De que anden Lazaro Cardenas 1","La ruta Lázaro Cárdenas 1 del turno administrativo sale del anden 22","Rutas"
"Rutas_anden","De que anden Patria 2","N/A","Rutas"
"Rutas_anden","De que anden Zapopan 3","La ruta Zapopan 3 del turno administrativo sale del anden 35","Rutas"
"Rutas_anden","De que anden Vallarta","N/A","Rutas"
"Rutas_anden","De que anden Lazaro Cardenas 2","N/A","Rutas"
"Rutas_anden","De que anden Sauz","N/A","Rutas"
"Rutas_anden","De que anden Santa Margarita","N/A","Rutas"
"Rutas_anden","De que anden Zalatitlan 1","N/A","Rutas"
"Rutas_anden","De que anden Artesanos 1","La ruta Artesanos 1 del 1er turno de manufactura sale del anden 31","Rutas"
"Rutas_anden","De que anden Copernico","N/A","Rutas"
"Rutas_anden","De que anden Miravalle","N/A","Rutas"
"Rutas_anden","De que anden Loma Dorada 1","N/A","Rutas"
"Rutas_anden","De que anden Agaves","N/A","Rutas"
